,resultId,raceId,driverId,constructorId,number,grid,position,positionText,positionOrder,points,laps,time,milliseconds,fastestLap,rank,fastestLapTime,fastestLapSpeed,status,circuitId,name,country,year
2103,22616,930,3,131,6.0,1,1.0,1,1,25.0,66,41:12.6,6072555.0,53.0,2.0,01:29.1,188.061,Finished,4,Circuit de Barcelona-Catalunya,Spain,2015
2104,22617,930,1,131,44.0,2,2.0,2,2,18.0,66,17.551,6090106.0,54.0,1.0,01:28.3,189.849,Finished,4,Circuit de Barcelona-Catalunya,Spain,2015
2105,22618,930,20,6,5.0,3,3.0,3,3,15.0,66,45.342,6117897.0,61.0,6.0,01:30.7,184.687,Finished,4,Circuit de Barcelona-Catalunya,Spain,2015
2106,22619,930,822,3,77.0,4,4.0,4,4,12.0,66,59.217,6131772.0,44.0,5.0,01:30.7,184.74,Finished,4,Circuit de Barcelona-Catalunya,Spain,2015
2107,22620,930,8,6,7.0,7,5.0,5,5,10.0,66,+1:00.002,6132557.0,47.0,3.0,01:29.9,186.342,Finished,4,Circuit de Barcelona-Catalunya,Spain,2015
2108,22621,930,13,3,19.0,9,6.0,6,6,8.0,66,+1:21.314,6153869.0,51.0,4.0,01:30.4,185.429,Finished,4,Circuit de Barcelona-Catalunya,Spain,2015
2109,22636,931,3,131,6.0,2,1.0,1,1,25.0,78,49:18.4,6558420.0,76.0,2.0,01:18.6,152.841,Finished,6,Circuit de Monaco,Monaco,2015
2110,22637,931,20,6,5.0,3,2.0,2,2,18.0,78,4.486,6562906.0,75.0,4.0,01:18.9,152.347,Finished,6,Circuit de Monaco,Monaco,2015
2111,22638,931,1,131,44.0,1,3.0,3,3,15.0,78,6.053,6564473.0,42.0,3.0,01:18.7,152.692,Finished,6,Circuit de Monaco,Monaco,2015
2112,22639,931,826,9,26.0,5,4.0,4,4,12.0,78,11.965,6570385.0,75.0,7.0,01:19.1,151.815,Finished,6,Circuit de Monaco,Monaco,2015
2113,22640,931,817,9,3.0,4,5.0,5,5,10.0,78,13.608,6572028.0,74.0,1.0,01:18.1,153.891,Finished,6,Circuit de Monaco,Monaco,2015
2114,22641,931,8,6,7.0,6,6.0,6,6,8.0,78,14.345,6572765.0,74.0,10.0,01:19.7,150.822,Finished,6,Circuit de Monaco,Monaco,2015
2115,22642,931,815,10,11.0,7,7.0,7,7,6.0,78,15.013,6573433.0,74.0,11.0,01:19.7,150.811,Finished,6,Circuit de Monaco,Monaco,2015
2116,22643,931,18,1,22.0,10,8.0,8,8,4.0,78,16.063,6574483.0,76.0,9.0,01:19.5,151.128,Finished,6,Circuit de Monaco,Monaco,2015
2117,22644,931,831,15,12.0,14,9.0,9,9,2.0,78,23.626,6582046.0,76.0,15.0,01:20.0,150.133,Finished,6,Circuit de Monaco,Monaco,2015
2118,22645,931,832,5,55.0,0,10.0,10,10,1.0,78,25.056,6583476.0,48.0,13.0,01:19.8,150.511,Finished,6,Circuit de Monaco,Monaco,2015
2119,22646,931,807,10,27.0,11,11.0,11,11,0.0,78,26.232,6584652.0,46.0,14.0,01:19.9,150.313,Finished,6,Circuit de Monaco,Monaco,2015
2120,22647,931,154,208,8.0,15,12.0,12,12,0.0,78,28.415,6586835.0,40.0,17.0,01:20.5,149.263,Finished,6,Circuit de Monaco,Monaco,2015
2121,22648,931,828,15,9.0,17,13.0,13,13,0.0,78,31.159,6589579.0,75.0,8.0,01:19.3,151.519,Finished,6,Circuit de Monaco,Monaco,2015
2122,22649,931,822,3,77.0,16,14.0,14,14,0.0,78,45.789,6604209.0,74.0,6.0,01:18.9,152.173,Finished,6,Circuit de Monaco,Monaco,2015
2123,22656,932,1,131,44.0,1,1.0,1,1,25.0,70,31:53.1,5513145.0,64.0,3.0,01:17.5,202.648,Finished,7,Circuit Gilles Villeneuve,Canada,2015
2124,22657,932,3,131,6.0,2,2.0,2,2,18.0,70,2.285,5515430.0,63.0,5.0,01:17.6,202.218,Finished,7,Circuit Gilles Villeneuve,Canada,2015
2125,22658,932,822,3,77.0,4,3.0,3,3,15.0,70,40.666,5553811.0,67.0,6.0,01:17.9,201.478,Finished,7,Circuit Gilles Villeneuve,Canada,2015
2126,22659,932,8,6,7.0,3,4.0,4,4,12.0,70,45.625,5558770.0,42.0,1.0,01:17.0,203.925,Finished,7,Circuit Gilles Villeneuve,Canada,2015
2127,22660,932,20,6,5.0,18,5.0,5,5,10.0,70,49.903,5563048.0,59.0,2.0,01:17.1,203.613,Finished,7,Circuit Gilles Villeneuve,Canada,2015
2128,22661,932,13,3,19.0,15,6.0,6,6,8.0,70,56.381,5569526.0,64.0,4.0,01:17.6,202.437,Finished,7,Circuit Gilles Villeneuve,Canada,2015
2129,22662,932,813,208,13.0,6,7.0,7,7,6.0,70,+1:06.664,5579809.0,51.0,10.0,01:18.4,200.288,Finished,7,Circuit Gilles Villeneuve,Canada,2015
2130,22676,933,3,131,6.0,2,1.0,1,1,25.0,71,30:16.9,5416930.0,35.0,1.0,01:11.2,218.622,Finished,70,Red Bull Ring,Austria,2015
2131,22677,933,1,131,44.0,1,2.0,2,2,18.0,71,8.8,5425730.0,60.0,2.0,01:11.5,217.888,Finished,70,Red Bull Ring,Austria,2015
2132,22678,933,13,3,19.0,4,3.0,3,3,15.0,71,17.573,5434503.0,58.0,4.0,01:11.6,217.468,Finished,70,Red Bull Ring,Austria,2015
2133,22679,933,20,6,5.0,3,4.0,4,4,12.0,71,18.181,5435111.0,44.0,3.0,01:11.5,217.815,Finished,70,Red Bull Ring,Austria,2015
2134,22680,933,822,3,77.0,6,5.0,5,5,10.0,71,53.604,5470534.0,52.0,7.0,01:12.2,215.557,Finished,70,Red Bull Ring,Austria,2015
2135,22681,933,807,10,27.0,5,6.0,6,6,8.0,71,+1:04.075,5481005.0,62.0,12.0,01:12.5,214.686,Finished,70,Red Bull Ring,Austria,2015
2136,22696,934,1,131,44.0,1,1.0,1,1,25.0,52,31:27.7,5487729.0,29.0,1.0,01:37.1,218.425,Finished,9,Silverstone Circuit,UK,2015
2137,22697,934,3,131,6.0,2,2.0,2,2,18.0,52,10.956,5498685.0,24.0,2.0,01:37.4,217.73,Finished,9,Silverstone Circuit,UK,2015
2138,22698,934,20,6,5.0,6,3.0,3,3,15.0,52,25.443,5513172.0,31.0,6.0,01:37.7,217.053,Finished,9,Silverstone Circuit,UK,2015
2139,22699,934,13,3,19.0,3,4.0,4,4,12.0,52,36.839,5524568.0,26.0,3.0,01:37.5,217.589,Finished,9,Silverstone Circuit,UK,2015
2140,22700,934,822,3,77.0,4,5.0,5,5,10.0,52,+1:03.194,5550923.0,32.0,5.0,01:37.5,217.484,Finished,9,Silverstone Circuit,UK,2015
2141,22701,934,826,9,26.0,7,6.0,6,6,8.0,52,+1:03.955,5551684.0,28.0,7.0,01:37.9,216.603,Finished,9,Silverstone Circuit,UK,2015
2142,22702,934,807,10,27.0,9,7.0,7,7,6.0,52,+1:18.744,5566473.0,32.0,9.0,01:38.3,215.752,Finished,9,Silverstone Circuit,UK,2015
2143,22716,936,20,6,5.0,3,1.0,1,1,25.0,69,46:10.0,6369985.0,63.0,5.0,01:26.8,181.759,Finished,11,Hungaroring,Hungary,2015
2144,22717,936,826,9,26.0,7,2.0,2,2,18.0,69,15.748,6385733.0,57.0,4.0,01:26.5,182.29,Finished,11,Hungaroring,Hungary,2015
2145,22718,936,817,9,3.0,4,3.0,3,3,15.0,69,25.084,6395069.0,68.0,1.0,01:24.8,185.939,Finished,11,Hungaroring,Hungary,2015
2146,22719,936,830,5,33.0,9,4.0,4,4,12.0,69,44.251,6414236.0,62.0,11.0,01:27.7,179.938,Finished,11,Hungaroring,Hungary,2015
2147,22720,936,4,1,14.0,15,5.0,5,5,10.0,69,49.079,6419064.0,67.0,10.0,01:27.3,180.637,Finished,11,Hungaroring,Hungary,2015
2148,22721,936,1,131,44.0,1,6.0,6,6,8.0,69,52.025,6422010.0,68.0,3.0,01:25.7,183.974,Finished,11,Hungaroring,Hungary,2015
2149,22722,936,154,208,8.0,10,7.0,7,7,6.0,69,58.578,6428563.0,60.0,14.0,01:28.1,179.059,Finished,11,Hungaroring,Hungary,2015
2150,22723,936,3,131,6.0,2,8.0,8,8,4.0,69,58.876,6428861.0,68.0,2.0,01:25.1,185.223,Finished,11,Hungaroring,Hungary,2015
2151,22724,936,18,1,22.0,16,9.0,9,9,2.0,69,+1:07.028,6437013.0,65.0,17.0,01:28.5,178.139,Finished,11,Hungaroring,Hungary,2015
2152,22725,936,828,15,9.0,17,10.0,10,10,1.0,69,+1:09.130,6439115.0,60.0,12.0,01:28.0,179.214,Finished,11,Hungaroring,Hungary,2015
2153,22726,936,831,15,12.0,18,11.0,11,11,0.0,69,+1:13.458,6443443.0,51.0,15.0,01:28.3,178.678,Finished,11,Hungaroring,Hungary,2015
2154,22727,936,13,3,19.0,8,12.0,12,12,0.0,69,+1:14.278,6444263.0,59.0,6.0,01:26.9,181.566,Finished,11,Hungaroring,Hungary,2015
2155,22728,936,822,3,77.0,6,13.0,13,13,0.0,69,+1:20.228,6450213.0,51.0,8.0,01:27.1,181.161,Finished,11,Hungaroring,Hungary,2015
2156,22729,936,813,208,13.0,14,14.0,14,14,0.0,69,+1:25.142,6455127.0,62.0,9.0,01:27.1,181.012,Finished,11,Hungaroring,Hungary,2015
2157,22736,937,1,131,44.0,1,1.0,1,1,25.0,43,23:40.4,5020387.0,34.0,2.0,01:52.5,224.12,Finished,13,Circuit de Spa-Francorchamps,Belgium,2015
2158,22737,937,3,131,6.0,2,2.0,2,2,18.0,43,2.058,5022445.0,34.0,1.0,01:52.4,224.295,Finished,13,Circuit de Spa-Francorchamps,Belgium,2015
2159,22738,937,154,208,8.0,9,3.0,3,3,15.0,43,37.988,5058375.0,37.0,12.0,01:54.8,219.677,Finished,13,Circuit de Spa-Francorchamps,Belgium,2015
2160,22739,937,826,9,26.0,12,4.0,4,4,12.0,43,45.692,5066079.0,29.0,3.0,01:53.0,223.073,Finished,13,Circuit de Spa-Francorchamps,Belgium,2015
2161,22740,937,815,10,11.0,4,5.0,5,5,10.0,43,53.997,5074384.0,29.0,13.0,01:54.8,219.645,Finished,13,Circuit de Spa-Francorchamps,Belgium,2015
2162,22741,937,13,3,19.0,6,6.0,6,6,8.0,43,55.283,5075670.0,23.0,8.0,01:54.1,220.998,Finished,13,Circuit de Spa-Francorchamps,Belgium,2015
2163,22742,937,8,6,7.0,16,7.0,7,7,6.0,43,55.703,5076090.0,30.0,9.0,01:54.5,220.18,Finished,13,Circuit de Spa-Francorchamps,Belgium,2015
2164,22743,937,830,5,33.0,18,8.0,8,8,4.0,43,56.076,5076463.0,36.0,4.0,01:53.3,222.592,Finished,13,Circuit de Spa-Francorchamps,Belgium,2015
2165,22744,937,822,3,77.0,3,9.0,9,9,2.0,43,+1:01.040,5081427.0,23.0,10.0,01:54.6,219.932,Power Unit,13,Circuit de Spa-Francorchamps,Belgium,2015
2166,22745,937,828,15,9.0,13,10.0,10,10,1.0,43,+1:31.234,5111621.0,30.0,7.0,01:54.0,221.136,Finished,13,Circuit de Spa-Francorchamps,Belgium,2015
2167,22746,937,831,15,12.0,14,11.0,11,11,0.0,43,+1:42.311,5122698.0,29.0,6.0,01:54.0,221.196,Finished,13,Circuit de Spa-Francorchamps,Belgium,2015
2168,22756,938,1,131,44.0,1,1.0,1,1,25.0,53,18:00.7,4680688.0,48.0,1.0,01:26.7,240.617,Finished,14,Autodromo Nazionale di Monza,Italy,2015
2169,22757,938,20,6,5.0,3,2.0,2,2,18.0,53,25.042,4705730.0,52.0,3.0,01:27.4,238.678,Finished,14,Autodromo Nazionale di Monza,Italy,2015
2170,22758,938,13,3,19.0,5,3.0,3,3,15.0,53,47.635,4728323.0,31.0,8.0,01:27.9,237.326,Finished,14,Autodromo Nazionale di Monza,Italy,2015
2171,22759,938,822,3,77.0,6,4.0,4,4,12.0,53,47.996,4728684.0,49.0,6.0,01:27.5,238.272,Finished,14,Autodromo Nazionale di Monza,Italy,2015
2172,22760,938,8,6,7.0,2,5.0,5,5,10.0,53,+1:08.860,4749548.0,43.0,7.0,01:27.6,238.111,Finished,14,Autodromo Nazionale di Monza,Italy,2015
2173,22761,938,815,10,11.0,7,6.0,6,6,8.0,53,+1:12.783,4753471.0,46.0,10.0,01:28.1,236.609,Finished,14,Autodromo Nazionale di Monza,Italy,2015
2174,22776,939,20,6,5.0,1,1.0,1,1,25.0,61,01:22.1,7282118.0,53.0,2.0,01:50.1,165.659,Finished,15,Marina Bay Street Circuit,Singapore,2015
2175,22777,939,817,9,3.0,2,2.0,2,2,18.0,61,1.478,7283596.0,52.0,1.0,01:50.0,165.701,Finished,15,Marina Bay Street Circuit,Singapore,2015
2176,22778,939,8,6,7.0,3,3.0,3,3,15.0,61,17.154,7299272.0,48.0,5.0,01:50.3,165.251,Finished,15,Marina Bay Street Circuit,Singapore,2015
2177,22779,939,3,131,6.0,6,4.0,4,4,12.0,61,24.72,7306838.0,50.0,7.0,01:50.9,164.368,Finished,15,Marina Bay Street Circuit,Singapore,2015
2178,22780,939,822,3,77.0,7,5.0,5,5,10.0,61,34.204,7316322.0,49.0,10.0,01:51.3,163.765,Finished,15,Marina Bay Street Circuit,Singapore,2015
2179,22781,939,826,9,26.0,4,6.0,6,6,8.0,61,35.508,7317626.0,36.0,8.0,01:51.1,164.109,Finished,15,Marina Bay Street Circuit,Singapore,2015
2180,22782,939,815,10,11.0,13,7.0,7,7,6.0,61,50.836,7332954.0,44.0,12.0,01:52.0,162.847,Finished,15,Marina Bay Street Circuit,Singapore,2015
2181,22783,939,830,5,33.0,8,8.0,8,8,4.0,61,51.45,7333568.0,43.0,4.0,01:50.3,165.315,Finished,15,Marina Bay Street Circuit,Singapore,2015
2182,22784,939,832,5,55.0,14,9.0,9,9,2.0,61,52.86,7334978.0,43.0,6.0,01:50.4,165.161,Finished,15,Marina Bay Street Circuit,Singapore,2015
2183,22785,939,831,15,12.0,16,10.0,10,10,1.0,61,+1:30.045,7372163.0,36.0,15.0,01:52.6,161.984,Finished,15,Marina Bay Street Circuit,Singapore,2015
2184,22786,939,828,15,9.0,17,11.0,11,11,0.0,61,+1:37.507,7379625.0,30.0,11.0,01:51.6,163.395,Finished,15,Marina Bay Street Circuit,Singapore,2015
2185,22787,939,813,208,13.0,18,12.0,12,12,0.0,61,+1:37.718,7379836.0,57.0,3.0,01:50.2,165.5,Finished,15,Marina Bay Street Circuit,Singapore,2015
2186,22816,941,1,131,44.0,2,1.0,1,1,25.0,53,37:11.0,5831024.0,44.0,3.0,01:40.6,209.328,Finished,71,Sochi Autodrom,Russia,2015
2187,22817,941,20,6,5.0,4,2.0,2,2,18.0,53,5.953,5836977.0,51.0,1.0,01:40.1,210.378,Finished,71,Sochi Autodrom,Russia,2015
2188,22818,941,815,10,11.0,7,3.0,3,3,15.0,53,28.918,5859942.0,48.0,9.0,01:41.8,206.862,Finished,71,Sochi Autodrom,Russia,2015
2189,22819,941,13,3,19.0,15,4.0,4,4,12.0,53,38.831,5869855.0,48.0,4.0,01:40.9,208.689,Finished,71,Sochi Autodrom,Russia,2015
2190,22820,941,8,6,7.0,5,8.0,8,8,4.0,53,+1:12.358,5903382.0,48.0,2.0,01:40.3,209.91,Finished,71,Sochi Autodrom,Russia,2015
2191,22821,941,831,15,12.0,12,6.0,6,6,8.0,53,56.508,5887532.0,52.0,6.0,01:41.4,207.678,Finished,71,Sochi Autodrom,Russia,2015
2192,22822,941,813,208,13.0,14,7.0,7,7,6.0,53,+1:01.088,5892112.0,52.0,7.0,01:41.5,207.402,Finished,71,Sochi Autodrom,Russia,2015
2193,22824,941,18,1,22.0,13,9.0,9,9,2.0,53,+1:19.467,5910491.0,53.0,13.0,01:43.1,204.261,Finished,71,Sochi Autodrom,Russia,2015
2194,22825,941,830,5,33.0,9,10.0,10,10,1.0,53,+1:28.424,5919448.0,45.0,15.0,01:43.3,203.871,Finished,71,Sochi Autodrom,Russia,2015
2195,22826,941,4,1,14.0,19,11.0,11,11,0.0,53,+1:31.210,5922234.0,29.0,12.0,01:42.6,205.115,Finished,71,Sochi Autodrom,Russia,2015
2196,22837,942,1,131,44.0,2,1.0,1,1,25.0,56,50:52.7,6652703.0,48.0,2.0,01:40.7,197.014,Finished,69,Circuit of the Americas,USA,2015
2197,22838,942,3,131,6.0,1,2.0,2,2,18.0,56,2.85,6655553.0,49.0,1.0,01:40.7,197.154,Finished,69,Circuit of the Americas,USA,2015
2198,22839,942,20,6,5.0,13,3.0,3,3,15.0,56,3.381,6656084.0,52.0,3.0,01:41.3,195.863,Finished,69,Circuit of the Americas,USA,2015
2199,22840,942,830,5,33.0,8,4.0,4,4,12.0,56,22.359,6675062.0,51.0,9.0,01:43.2,192.366,Finished,69,Circuit of the Americas,USA,2015
2200,22841,942,815,10,11.0,5,5.0,5,5,10.0,56,24.413,6677116.0,54.0,7.0,01:43.0,192.668,Finished,69,Circuit of the Americas,USA,2015
2201,22842,942,18,1,22.0,11,6.0,6,6,8.0,56,28.058,6680761.0,50.0,8.0,01:43.0,192.638,Finished,69,Circuit of the Americas,USA,2015
2202,22843,942,832,5,55.0,20,7.0,7,7,6.0,56,30.619,6683322.0,51.0,5.0,01:42.7,193.325,Finished,69,Circuit of the Americas,USA,2015
2203,22844,942,813,208,13.0,12,8.0,8,8,4.0,56,32.273,6684976.0,51.0,6.0,01:42.8,192.97,Finished,69,Circuit of the Americas,USA,2015
2204,22845,942,831,15,12.0,15,9.0,9,9,2.0,56,40.257,6692960.0,54.0,12.0,01:44.4,190.09,Finished,69,Circuit of the Americas,USA,2015
2205,22846,942,817,9,3.0,3,10.0,10,10,1.0,56,53.371,6706074.0,53.0,4.0,01:42.0,194.614,Finished,69,Circuit of the Americas,USA,2015
2206,22847,942,4,1,14.0,9,11.0,11,11,0.0,56,54.816,6707519.0,55.0,11.0,01:44.3,190.243,Finished,69,Circuit of the Americas,USA,2015
2207,22848,942,834,209,53.0,17,12.0,12,12,0.0,56,+1:15.277,6727980.0,50.0,16.0,01:48.2,183.472,Finished,69,Circuit of the Americas,USA,2015
2208,22857,943,3,131,6.0,1,1.0,1,1,25.0,71,42:35.0,6155038.0,67.0,1.0,01:20.5,192.426,Finished,32,AutÌ_dromo Hermanos RodrÌ_guez,Mexico,2015
2209,22858,943,1,131,44.0,2,2.0,2,2,18.0,71,1.954,6156992.0,67.0,2.0,01:20.7,191.945,Finished,32,AutÌ_dromo Hermanos RodrÌ_guez,Mexico,2015
2210,22859,943,822,3,77.0,6,3.0,3,3,15.0,71,14.592,6169630.0,68.0,4.0,01:21.6,189.917,Finished,32,AutÌ_dromo Hermanos RodrÌ_guez,Mexico,2015
2211,22860,943,826,9,26.0,4,4.0,4,4,12.0,71,16.572,6171610.0,69.0,3.0,01:21.5,190.001,Finished,32,AutÌ_dromo Hermanos RodrÌ_guez,Mexico,2015
2212,22861,943,817,9,3.0,5,5.0,5,5,10.0,71,19.682,6174720.0,70.0,5.0,01:21.6,189.824,Finished,32,AutÌ_dromo Hermanos RodrÌ_guez,Mexico,2015
2213,22862,943,13,3,19.0,7,6.0,6,6,8.0,71,21.493,6176531.0,71.0,7.0,01:22.0,188.935,Finished,32,AutÌ_dromo Hermanos RodrÌ_guez,Mexico,2015
2214,22863,943,807,10,27.0,10,7.0,7,7,6.0,71,25.86,6180898.0,69.0,9.0,01:22.4,188.059,Finished,32,AutÌ_dromo Hermanos RodrÌ_guez,Mexico,2015
2215,22864,943,815,10,11.0,9,8.0,8,8,4.0,71,34.343,6189381.0,51.0,12.0,01:22.8,187.227,Finished,32,AutÌ_dromo Hermanos RodrÌ_guez,Mexico,2015
2216,22865,943,830,5,33.0,8,9.0,9,9,2.0,71,35.229,6190267.0,70.0,10.0,01:22.6,187.576,Finished,32,AutÌ_dromo Hermanos RodrÌ_guez,Mexico,2015
2217,22866,943,154,208,8.0,12,10.0,10,10,1.0,71,37.934,6192972.0,69.0,13.0,01:22.9,186.92,Finished,32,AutÌ_dromo Hermanos RodrÌ_guez,Mexico,2015
2218,22867,943,813,208,13.0,13,11.0,11,11,0.0,71,38.538,6193576.0,70.0,14.0,01:23.0,186.762,Finished,32,AutÌ_dromo Hermanos RodrÌ_guez,Mexico,2015
2219,22868,943,828,15,9.0,14,12.0,12,12,0.0,71,40.18,6195218.0,62.0,11.0,01:22.7,187.32,Finished,32,AutÌ_dromo Hermanos RodrÌ_guez,Mexico,2015
2220,22869,943,832,5,55.0,11,13.0,13,13,0.0,71,48.772,6203810.0,46.0,8.0,01:22.2,188.56,Finished,32,AutÌ_dromo Hermanos RodrÌ_guez,Mexico,2015
2221,22870,943,18,1,22.0,20,14.0,14,14,0.0,71,49.214,6204252.0,49.0,15.0,01:23.0,186.666,Finished,32,AutÌ_dromo Hermanos RodrÌ_guez,Mexico,2015
2222,22877,944,3,131,6.0,1,1.0,1,1,25.0,71,31:09.1,5469090.0,57.0,2.0,01:15.0,206.95,Finished,18,AutÌ_dromo JosÌ© Carlos Pace,Brazil,2015
2223,22878,944,1,131,44.0,2,2.0,2,2,18.0,71,7.756,5476846.0,51.0,1.0,01:14.8,207.296,Finished,18,AutÌ_dromo JosÌ© Carlos Pace,Brazil,2015
2224,22879,944,20,6,5.0,3,3.0,3,3,15.0,71,14.244,5483334.0,57.0,3.0,01:15.0,206.705,Finished,18,AutÌ_dromo JosÌ© Carlos Pace,Brazil,2015
2225,22880,944,8,6,7.0,4,4.0,4,4,12.0,71,47.543,5516633.0,48.0,4.0,01:15.4,205.691,Finished,18,AutÌ_dromo JosÌ© Carlos Pace,Brazil,2015
2226,22897,945,3,131,6.0,1,1.0,1,1,25.0,55,38:30.2,5910175.0,37.0,5.0,01:45.4,189.779,Finished,24,Yas Marina Circuit,UAE,2015
2227,22898,945,1,131,44.0,2,2.0,2,2,18.0,55,8.271,5918446.0,44.0,1.0,01:44.5,191.302,Finished,24,Yas Marina Circuit,UAE,2015
2228,22899,945,8,6,7.0,3,3.0,3,3,15.0,55,19.43,5929605.0,47.0,4.0,01:44.9,190.528,Finished,24,Yas Marina Circuit,UAE,2015
2229,22900,945,20,6,5.0,15,4.0,4,4,12.0,55,43.735,5953910.0,48.0,2.0,01:44.6,191.242,Finished,24,Yas Marina Circuit,UAE,2015
2230,22901,945,815,10,11.0,4,5.0,5,5,10.0,55,+1:03.952,5974127.0,30.0,8.0,01:45.9,188.818,Finished,24,Yas Marina Circuit,UAE,2015
2231,22902,945,817,9,3.0,5,6.0,6,6,8.0,55,+1:05.010,5975185.0,46.0,9.0,01:46.3,188.085,Finished,24,Yas Marina Circuit,UAE,2015
2232,22903,945,807,10,27.0,7,7.0,7,7,6.0,55,+1:33.618,6003793.0,29.0,16.0,01:47.1,186.751,Finished,24,Yas Marina Circuit,UAE,2015
2233,22904,945,13,3,19.0,8,8.0,8,8,4.0,55,+1:37.751,6007926.0,33.0,14.0,01:47.0,186.891,Finished,24,Yas Marina Circuit,UAE,2015
2234,22905,945,154,208,8.0,18,9.0,9,9,2.0,55,+1:38.201,6008376.0,47.0,7.0,01:45.9,188.877,Finished,24,Yas Marina Circuit,UAE,2015
2235,22906,945,826,9,26.0,9,10.0,10,10,1.0,55,+1:42.371,6012546.0,27.0,13.0,01:46.9,187.069,Finished,24,Yas Marina Circuit,UAE,2015
2236,22907,945,832,5,55.0,10,11.0,11,11,0.0,55,+1:43.525,6013700.0,38.0,15.0,01:47.0,186.867,Finished,24,Yas Marina Circuit,UAE,2015
2237,22917,948,3,131,6.0,2,1.0,1,1,25.0,57,48:15.6,6495565.0,21.0,3.0,01:30.6,210.815,Finished,1,Albert Park Grand Prix Circuit,Australia,2016
2238,22918,948,1,131,44.0,1,2.0,2,2,18.0,57,8.06,6503625.0,48.0,4.0,01:30.6,210.608,Finished,1,Albert Park Grand Prix Circuit,Australia,2016
2239,22919,948,20,6,5.0,3,3.0,3,3,15.0,57,9.643,6505208.0,23.0,2.0,01:30.0,212.235,Finished,1,Albert Park Grand Prix Circuit,Australia,2016
2240,22920,948,817,9,3.0,8,4.0,4,4,12.0,57,24.33,6519895.0,49.0,1.0,01:29.0,214.51,Finished,1,Albert Park Grand Prix Circuit,Australia,2016
2241,22921,948,13,3,19.0,6,5.0,5,5,10.0,57,58.979,6554544.0,39.0,9.0,01:32.3,206.861,Finished,1,Albert Park Grand Prix Circuit,Australia,2016
2242,22922,948,154,210,8.0,19,6.0,6,6,8.0,57,+1:12.081,6567646.0,48.0,17.0,01:32.9,205.582,Finished,1,Albert Park Grand Prix Circuit,Australia,2016
2243,22923,948,807,10,27.0,10,7.0,7,7,6.0,57,+1:14.199,6569764.0,49.0,16.0,01:32.8,205.646,Finished,1,Albert Park Grand Prix Circuit,Australia,2016
2244,22924,948,822,3,77.0,16,8.0,8,8,4.0,57,+1:15.153,6570718.0,51.0,14.0,01:32.7,205.886,Finished,1,Albert Park Grand Prix Circuit,Australia,2016
2245,22925,948,832,5,55.0,7,9.0,9,9,2.0,57,+1:15.680,6571245.0,23.0,7.0,01:31.7,208.253,Finished,1,Albert Park Grand Prix Circuit,Australia,2016
2246,22926,948,830,5,33.0,5,10.0,10,10,1.0,57,+1:16.833,6572398.0,44.0,6.0,01:31.5,208.606,Finished,1,Albert Park Grand Prix Circuit,Australia,2016
2247,22927,948,835,4,30.0,13,11.0,11,11,0.0,57,+1:23.399,6578964.0,14.0,18.0,01:33.0,205.376,Finished,1,Albert Park Grand Prix Circuit,Australia,2016
2248,22928,948,825,4,20.0,14,12.0,12,12,0.0,57,+1:25.606,6581171.0,45.0,10.0,01:32.5,206.494,Finished,1,Albert Park Grand Prix Circuit,Australia,2016
2249,22929,948,815,10,11.0,9,13.0,13,13,0.0,57,+1:31.699,6587264.0,39.0,15.0,01:32.8,205.764,Finished,1,Albert Park Grand Prix Circuit,Australia,2016
2250,22939,949,3,131,6.0,2,1.0,1,1,25.0,57,33:34.7,5614696.0,41.0,1.0,01:34.5,206.21,Finished,3,Bahrain International Circuit,Bahrain,2016
2251,22940,949,8,6,7.0,4,2.0,2,2,18.0,57,10.282,5624978.0,39.0,3.0,01:35.2,204.745,Finished,3,Bahrain International Circuit,Bahrain,2016
2252,22941,949,1,131,44.0,1,3.0,3,3,15.0,57,30.148,5644844.0,43.0,2.0,01:34.7,205.785,Finished,3,Bahrain International Circuit,Bahrain,2016
2253,22942,949,817,9,3.0,5,4.0,4,4,12.0,57,+1:02.494,5677190.0,44.0,9.0,01:36.1,202.814,Finished,3,Bahrain International Circuit,Bahrain,2016
2254,22943,949,154,210,8.0,9,5.0,5,5,10.0,57,+1:18.299,5692995.0,42.0,11.0,01:36.1,202.749,Finished,3,Bahrain International Circuit,Bahrain,2016
2255,22944,949,830,5,33.0,10,6.0,6,6,8.0,57,+1:20.929,5695625.0,49.0,7.0,01:35.5,204.004,Finished,3,Bahrain International Circuit,Bahrain,2016
2256,22961,950,3,131,6.0,1,1.0,1,1,25.0,56,38:53.9,5933891.0,38.0,6.0,01:40.4,195.419,Finished,17,Shanghai International Circuit,China,2016
2257,22962,950,20,6,5.0,4,2.0,2,2,18.0,56,37.776,5971667.0,37.0,9.0,01:40.6,195.046,Finished,17,Shanghai International Circuit,China,2016
2258,22963,950,826,9,26.0,6,3.0,3,3,15.0,56,45.936,5979827.0,38.0,14.0,01:41.5,193.248,Finished,17,Shanghai International Circuit,China,2016
2259,22964,950,817,9,3.0,2,4.0,4,4,12.0,56,52.688,5986579.0,55.0,11.0,01:41.0,194.264,Finished,17,Shanghai International Circuit,China,2016
2260,22965,950,8,6,7.0,3,5.0,5,5,10.0,56,+1:05.872,5999763.0,40.0,8.0,01:40.6,195.079,Finished,17,Shanghai International Circuit,China,2016
